input,State
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low",Caution
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low",Caution
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low",Caution
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high,p:high t:high",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high,p:high t:high,p:high t:high",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high",Critical
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high",Caution
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high",Caution
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high",Caution
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high",Caution
"p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:med t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:high t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:low t:low,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high,p:high t:high",Caution
