input,State
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high",Critical
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
